Position,Time
N28.168984000000002E77.41789507692307,2024-01-28 07:49:05
N28.168632000000002E77.41781138461538,2024-01-28 07:49:06
N28.168260256410257E77.4177123076923,2024-01-28 07:49:07
N28.167889743589743E77.4176076923077,2024-01-28 07:49:08
N28.167540000000002E77.41751,2024-01-28 07:49:09
N28.167172727272728E77.4174101604278,2024-01-28 07:49:10
N28.166801818181817E77.41730834224599,2024-01-28 07:49:11
N28.166452727272727E77.417212513369,2024-01-28 07:49:12
N28.16608181818182E77.41711069518718,2024-01-28 07:49:13
N28.165732727272726E77.41701486631017,2024-01-28 07:49:14
N28.165361818181818E77.41691304812835,2024-01-28 07:49:15
N28.164990909090907E77.41681122994653,2024-01-28 07:49:16
N28.164641818181817E77.41671540106952,2024-01-28 07:49:17
N28.16427090909091E77.4166135828877,2024-01-28 07:49:18
N28.163921818181816E77.4165177540107,2024-01-28 07:49:19
N28.163550909090908E77.41641593582888,2024-01-28 07:49:20
N28.16318705882353E77.4163088235294,2024-01-28 07:49:21
N28.162827672955977E77.41620597484277,2024-01-28 07:49:22
N28.162457735849056E77.41609905660378,2024-01-28 07:49:23
N28.16210955974843E77.41599842767296,2024-01-28 07:49:24
N28.16173962264151E77.41589150943396,2024-01-28 07:49:25
N28.16136968553459E77.41578459119498,2024-01-28 07:49:26
N28.16102150943396E77.41568396226415,2024-01-28 07:49:27
N28.160651572327044E77.41557704402516,2024-01-28 07:49:28
N28.160303396226414E77.41547641509435,2024-01-28 07:49:29
N28.159933459119497E77.41536949685535,2024-01-28 07:49:30
N28.15956352201258E77.41526257861635,2024-01-28 07:49:31
N28.15921523809524E77.41516523809524,2024-01-28 07:49:32
N28.158845170068027E77.41506231292517,2024-01-28 07:49:33
N28.158475102040818E77.4149593877551,2024-01-28 07:49:34
N28.15812680272109E77.41486251700681,2024-01-28 07:49:35
N28.15775673469388E77.41475959183674,2024-01-28 07:49:36
N28.157386666666667E77.41465666666667,2024-01-28 07:49:37
N28.15703836734694E77.41455979591836,2024-01-28 07:49:38
N28.15666829931973E77.4144568707483,2024-01-28 07:49:39
N28.15629875E77.41435375,2024-01-28 07:49:40
N28.15595E77.41425,2024-01-28 07:49:41
N28.155580434782607E77.41414652173913,2024-01-28 07:49:42
N28.15523125E77.41405375,2024-01-28 07:49:43
N28.15486375E77.41394500000001,2024-01-28 07:49:44
N28.1544109375E77.41381375,2024-01-28 07:49:45
N28.153991276595743E77.41369978723404,2024-01-28 07:49:46
N28.153600638297874E77.41358489361703,2024-01-28 07:49:47
N28.153145135135137E77.41345216216217,2024-01-28 07:49:48
N28.15277756756757E77.41335108108109,2024-01-28 07:49:49
N28.15241E77.41325,2024-01-28 07:49:50
N28.152058333333333E77.41314952380952,2024-01-28 07:49:51
N28.151690000000002E77.41304428571429,2024-01-28 07:49:52
N28.151336666666666E77.41294333333333,2024-01-28 07:49:53
N28.15096666666667E77.41284,2024-01-28 07:49:54
N28.150598125E77.41273375,2024-01-28 07:49:55
N28.150248124999997E77.41263395833333,2024-01-28 07:49:56
N28.14987625E77.41253125,2024-01-28 07:49:57
N28.149504375E77.41242854166667,2024-01-28 07:49:58
N28.149133E77.41232600000001,2024-01-28 07:49:59
N28.148763250000002E77.412224,2024-01-28 07:50:00
N28.14841525E77.412128,2024-01-28 07:50:01
N28.148045E77.41202375,2024-01-28 07:50:02
N28.14769642857143E77.41192517857142,2024-01-28 07:50:03
N28.147326071428573E77.41182044642858,2024-01-28 07:50:04
N28.146955714285713E77.41171571428572,2024-01-28 07:50:05
N28.146607142857142E77.41161714285715,2024-01-28 07:50:06
N28.14625857142857E77.41151857142857,2024-01-28 07:50:07
N28.145888333333332E77.411415,2024-01-28 07:50:08
N28.1455125E77.41130625000001,2024-01-28 07:50:09
N28.1451645E77.41120425,2024-01-28 07:50:10
N28.14479475E77.411095875,2024-01-28 07:50:11
N28.14444675E77.410993875,2024-01-28 07:50:12
N28.14399E77.41086,2024-01-28 07:50:13
N28.143619642857143E77.41075071428571,2024-01-28 07:50:14
N28.143271071428572E77.41064785714286,2024-01-28 07:50:15
N28.142900714285712E77.41053857142857,2024-01-28 07:50:16
N28.142530961538462E77.41043019230769,2024-01-28 07:50:17
N28.142183269230767E77.41032865384615,2024-01-28 07:50:18
N28.141813846153845E77.41022076923076,2024-01-28 07:50:19
N28.14146E77.410116,2024-01-28 07:50:20
N28.141113711340207E77.41001412371135,2024-01-28 07:50:21
N28.14074391752577E77.40990546391753,2024-01-28 07:50:22
N28.14037412371134E77.40979680412372,2024-01-28 07:50:23
N28.140004329896907E77.4096881443299,2024-01-28 07:50:24
N28.139656288659793E77.40958587628866,2024-01-28 07:50:25
N28.139286470588235E77.40947823529412,2024-01-28 07:50:26
N28.138916470588235E77.40937823529411,2024-01-28 07:50:27
N28.138568E77.409284,2024-01-28 07:50:28
N28.13819611111111E77.40917777777777,2024-01-28 07:50:29
N28.137845E77.40907999999999,2024-01-28 07:50:30
N28.137471944444446E77.4089761111111,2024-01-28 07:50:31
N28.1371153125E77.40887125,2024-01-28 07:50:32
N28.13674875E77.408765,2024-01-28 07:50:33
N28.136377500000002E77.40865875,2024-01-28 07:50:34
N28.13602725E77.40856037500001,2024-01-28 07:50:35
N28.1355705E77.40843175,2024-01-28 07:50:36
N28.13520075E77.40832762500001,2024-01-28 07:50:37
N28.134831000000002E77.4082235,2024-01-28 07:50:38
N28.134481666666666E77.40812500000001,2024-01-28 07:50:39
N28.134128333333333E77.40802500000001,2024-01-28 07:50:40
N28.1337596875E77.40791875,2024-01-28 07:50:41
N28.133393125E77.40781249999999,2024-01-28 07:50:42
N28.133045E77.40771166666666,2024-01-28 07:50:43
N28.132674642857143E77.4076044047619,2024-01-28 07:50:44
N28.132326071428572E77.40750345238095,2024-01-28 07:50:45
N28.131955714285713E77.40739619047619,2024-01-28 07:50:46
N28.131607142857142E77.40729523809523,2024-01-28 07:50:47
N28.131236785714286E77.40718797619047,2024-01-28 07:50:48
N28.130888214285715E77.40708702380952,2024-01-28 07:50:49
N28.130517857142856E77.40697976190476,2024-01-28 07:50:50
N28.1301475E77.40687249999999,2024-01-28 07:50:51
N28.12979892857143E77.40677154761904,2024-01-28 07:50:52
N28.129423E77.406665,2024-01-28 07:50:53
N28.129053250000002E77.40655875,2024-01-28 07:50:54
N28.12870525E77.40645875,2024-01-28 07:50:55
N28.1283304E77.4063516,2024-01-28 07:50:56
N28.1279632E77.4062428,2024-01-28 07:50:57
N28.127596666666665E77.40614666666667,2024-01-28 07:50:58
N28.127206666666666E77.40602666666668,2024-01-28 07:50:59
N28.12694E77.40595,2024-01-28 07:51:00
N28.126515E77.40583166666667,2024-01-28 07:51:01
N28.126147272727273E77.40572727272726,2024-01-28 07:51:02
N28.125784090909093E77.4056190909091,2024-01-28 07:51:03
N28.125418461538462E77.40551384615385,2024-01-28 07:51:04
N28.125066666666665E77.40541333333333,2024-01-28 07:51:05
N28.124695E77.405305,2024-01-28 07:51:06
N28.124340714285715E77.40520214285714,2024-01-28 07:51:07
N28.12396757009346E77.40509373831776,2024-01-28 07:51:08
N28.123617663551403E77.40499205607476,2024-01-28 07:51:09
N28.12324588785047E77.40488401869159,2024-01-28 07:51:10
N28.12289598130841E77.40478233644859,2024-01-28 07:51:11
N28.122524205607476E77.40467429906542,2024-01-28 07:51:12
N28.12217429906542E77.40457261682242,2024-01-28 07:51:13
N28.12181E77.404466,2024-01-28 07:51:14
N28.121452E77.40435599999999,2024-01-28 07:51:15
N28.121075E77.40425375,2024-01-28 07:51:16
N28.120704285714286E77.40414571428572,2024-01-28 07:51:17
N28.120355E77.4040425,2024-01-28 07:51:18
N28.119990625E77.403925625,2024-01-28 07:51:19
N28.11964E77.40381400000001,2024-01-28 07:51:20
N28.119266E77.4036916,2024-01-28 07:51:21
N28.118895E77.40358499999999,2024-01-28 07:51:22
N28.11855E77.40349,2024-01-28 07:51:23
N28.11821875E77.403395,2024-01-28 07:51:24
N28.117964999999998E77.40333,2024-01-28 07:51:25
N28.11770166666667E77.4032388095238,2024-01-28 07:51:26
N28.117376666666665E77.40312809523809,2024-01-28 07:51:27
N28.11701E77.403005,2024-01-28 07:51:28
N28.116647777777775E77.40288444444444,2024-01-28 07:51:29
N28.11630578947368E77.40274947368421,2024-01-28 07:51:30
N28.115949999999998E77.4025975,2024-01-28 07:51:31
N28.115595E77.402435,2024-01-28 07:51:32
N28.11526E77.40228,2024-01-28 07:51:33
N28.11492E77.40213,2024-01-28 07:51:34
N28.114572272727273E77.40195227272727,2024-01-28 07:51:35
N28.114225555555556E77.40176666666666,2024-01-28 07:51:36
N28.11389962962963E77.40158888888888,2024-01-28 07:51:37
N28.113553333333332E77.4014,2024-01-28 07:51:38
N28.113227407407408E77.40122222222222,2024-01-28 07:51:39
N28.11288111111111E77.40103333333333,2024-01-28 07:51:40
N28.112551875E77.40086,2024-01-28 07:51:41
N28.11220294117647E77.40064764705882,2024-01-28 07:51:42
N28.111885833333336E77.40042958333333,2024-01-28 07:51:43
N28.11156E77.40021,2024-01-28 07:51:44
N28.111253333333334E77.39999666666667,2024-01-28 07:51:45
N28.11094E77.39977444444445,2024-01-28 07:51:46
N28.110623188405796E77.39953275362319,2024-01-28 07:51:47
N28.110307826086956E77.39929130434783,2024-01-28 07:51:48
N28.110011014492752E77.39906405797102,2024-01-28 07:51:49
N28.10969565217391E77.39882260869565,2024-01-28 07:51:50
N28.109441153846152E77.398615,2024-01-28 07:51:51
N28.10917E77.39839,2024-01-28 07:51:52
N28.108878666666666E77.39813466666666,2024-01-28 07:51:53
N28.108578333333334E77.39786833333334,2024-01-28 07:51:54
N28.10829E77.39759,2024-01-28 07:51:55
N28.1080136E77.3973232,2024-01-28 07:51:56
N28.107721428571427E77.39704142857143,2024-01-28 07:51:57
N28.10745875E77.3967625,2024-01-28 07:51:58
N28.1071825E77.39646499999999,2024-01-28 07:51:59
N28.106923389830506E77.39618423728813,2024-01-28 07:52:00
N28.10664966101695E77.39588457627119,2024-01-28 07:52:01
N28.106392033898302E77.39560254237288,2024-01-28 07:52:02
N28.106118305084745E77.39530288135593,2024-01-28 07:52:03
N28.105873555555554E77.39500155555555,2024-01-28 07:52:04
N28.105616666666666E77.39467666666667,2024-01-28 07:52:05
N28.105374857142856E77.39437085714286,2024-01-28 07:52:06
N28.10511742857143E77.39404542857143,2024-01-28 07:52:07
N28.104875142857143E77.39373914285714,2024-01-28 07:52:08
N28.104623333333333E77.39340666666666,2024-01-28 07:52:09
N28.104399130434782E77.39308434782609,2024-01-28 07:52:10
N28.104166666666668E77.39274,2024-01-28 07:52:11
N28.10394E77.3924,2024-01-28 07:52:12
N28.103732222222224E77.39206333333334,2024-01-28 07:52:13
N28.103514285714287E77.39169897959184,2024-01-28 07:52:14
N28.10330857142857E77.3913593877551,2024-01-28 07:52:15
N28.103128571428574E77.39106224489797,2024-01-28 07:52:16
N28.102964545454547E77.39078318181818,2024-01-28 07:52:17
N28.10279909090909E77.39047136363637,2024-01-28 07:52:18
N28.102597142857142E77.39010285714286,2024-01-28 07:52:19
N28.10240857142857E77.38974714285715,2024-01-28 07:52:20
N28.102226785714286E77.38938357142857,2024-01-28 07:52:21
N28.102038571428572E77.38900714285714,2024-01-28 07:52:22
N28.10186E77.388623,2024-01-28 07:52:23
N28.1017E77.388255,2024-01-28 07:52:24
N28.1015303125E77.3878871875,2024-01-28 07:52:25
N28.1013753125E77.3875221875,2024-01-28 07:52:26
N28.1012E77.38712615384615,2024-01-28 07:52:27
N28.10105E77.386775,2024-01-28 07:52:28
N28.100898333333333E77.386375,2024-01-28 07:52:29
N28.10076375E77.38597125000001,2024-01-28 07:52:30
N28.100623636363636E77.38558090909092,2024-01-28 07:52:31
N28.10050346153846E77.38520692307692,2024-01-28 07:52:32
N28.100379230769228E77.38478846153846,2024-01-28 07:52:33
N28.10026E77.3844,2024-01-28 07:52:34
N28.10011956521739E77.38399347826086,2024-01-28 07:52:35
N28.099996666666666E77.38362000000001,2024-01-28 07:52:36
N28.099888E77.383202,2024-01-28 07:52:37
N28.099789E77.3827965,2024-01-28 07:52:38
N28.09967E77.38238,2024-01-28 07:52:39
N28.099598947368424E77.38196368421053,2024-01-28 07:52:40
N28.099528E77.381562,2024-01-28 07:52:41
N28.0994575E77.38119,2024-01-28 07:52:42
N28.09938888888889E77.38084111111111,2024-01-28 07:52:43
N28.09935E77.36407466666667,2024-01-28 07:52:44
N28.09935E77.36437066666666,2024-01-28 07:52:45
N28.099349591836734E77.36399857142858,2024-01-28 07:52:46
N28.09934918367347E77.36394714285714,2024-01-28 07:52:47
N28.09934693877551E77.3636642857143,2024-01-28 07:52:48
N28.099344285714288E77.36333,2024-01-28 07:52:49
N28.09934142857143E77.36297,2024-01-28 07:52:50
N28.0993388E77.36477839999999,2024-01-28 07:52:51
N28.099326E77.365188,2024-01-28 07:52:52
N28.09932444444444E77.36252222222222,2024-01-28 07:52:53
N28.09932E77.38048,2024-01-28 07:52:54
N28.0993132E77.3655976,2024-01-28 07:52:55
N28.099310476190475E77.36203904761905,2024-01-28 07:52:56
N28.099298412698413E77.36155650793651,2024-01-28 07:52:57
N28.099292272727272E77.36603287878788,2024-01-28 07:52:58
N28.09928761904762E77.36112476190476,2024-01-28 07:52:59
N28.099274E77.36069400000001,2024-01-28 07:53:00
N28.09926909090909E77.36646818181818,2024-01-28 07:53:01
N28.099262857142858E77.38015285714286,2024-01-28 07:53:02
N28.09925E77.36019,2024-01-28 07:53:03
N28.099247272727272E77.36687787878788,2024-01-28 07:53:04
N28.099224285714286E77.35972714285714,2024-01-28 07:53:05
N28.09922409090909E77.36731318181818,2024-01-28 07:53:06
N28.099192903225806E77.35929322580645,2024-01-28 07:53:07
N28.099187500000003E77.379705,2024-01-28 07:53:08
N28.09917857142857E77.36770714285714,2024-01-28 07:53:09
N28.0991575E77.3588375,2024-01-28 07:53:10
N28.099142727272724E77.36812454545455,2024-01-28 07:53:11
N28.099124E77.35836175,2024-01-28 07:53:12
N28.09912E77.37928,2024-01-28 07:53:13
N28.09911333333333E77.3685588888889,2024-01-28 07:53:14
N28.099088000000002E77.35790725,2024-01-28 07:53:15
N28.099082222222222E77.36897111111111,2024-01-28 07:53:16
N28.09908E77.37051090909091,2024-01-28 07:53:17
N28.099074545454545E77.37014272727272,2024-01-28 07:53:18
N28.099073333333333E77.36938666666667,2024-01-28 07:53:19
N28.09907E77.36976545454546,2024-01-28 07:53:20
N28.099061176470588E77.37886647058824,2024-01-28 07:53:21
N28.099059999999998E77.37087333333334,2024-01-28 07:53:22
N28.099048456375836E77.35745456375838,2024-01-28 07:53:23
N28.099031818181817E77.37128454545454,2024-01-28 07:53:24
N28.09902117647059E77.37843397058823,2024-01-28 07:53:25
N28.099020671140938E77.3569967114094,2024-01-28 07:53:26
N28.09899288590604E77.3565388590604,2024-01-28 07:53:27
N28.09899142857143E77.37169714285714,2024-01-28 07:53:28
N28.098983529411765E77.3780269117647,2024-01-28 07:53:29
N28.09896510067114E77.3560810067114,2024-01-28 07:53:30
N28.098943529411766E77.3775944117647,2024-01-28 07:53:31
N28.098941333333332E77.37212266666667,2024-01-28 07:53:32
N28.098937315436242E77.35562315436242,2024-01-28 07:53:33
N28.0989110738255E77.35519073825503,2024-01-28 07:53:34
N28.098910392156863E77.37716019607844,2024-01-28 07:53:35
N28.09891E77.37255,2024-01-28 07:53:36
N28.098888431372547E77.37674921568627,2024-01-28 07:53:37
N28.098883288590603E77.35473288590605,2024-01-28 07:53:38
N28.09888E77.372975,2024-01-28 07:53:39
N28.098866470588234E77.37633823529411,2024-01-28 07:53:40
N28.09886E77.37338,2024-01-28 07:53:41
N28.098857046979866E77.35430046979866,2024-01-28 07:53:42
N28.09885E77.37379,2024-01-28 07:53:43
N28.098845999999998E77.375928,2024-01-28 07:53:44
N28.09883846153846E77.3742523076923,2024-01-28 07:53:45
N28.098832348993287E77.35389348993289,2024-01-28 07:53:46
N28.09883E77.37466894736842,2024-01-28 07:53:47
N28.09883E77.37508157894736,2024-01-28 07:53:48
N28.09883E77.37549421052631,2024-01-28 07:53:49
N28.09881181818182E77.35346090909091,2024-01-28 07:53:50
N28.0987835E77.3530195,2024-01-28 07:53:51
N28.098755E77.35253499999999,2024-01-28 07:53:52
N28.09873E77.35208,2024-01-28 07:53:53
N28.09870230769231E77.35163,2024-01-28 07:53:54
N28.098673333333334E77.35118,2024-01-28 07:53:55
N28.098636666666668E77.35072333333333,2024-01-28 07:53:56
N28.098600357142857E77.350245,2024-01-28 07:53:57
N28.09857E77.34982,2024-01-28 07:53:58
N28.09853625E77.34936437500001,2024-01-28 07:53:59
N28.098503750000003E77.348885,2024-01-28 07:54:00
N28.098475999999998E77.348435,2024-01-28 07:54:01
N28.098449411764705E77.34797764705883,2024-01-28 07:54:02
N28.09842125E77.34752375,2024-01-28 07:54:03
N28.098396666666666E77.34706333333334,2024-01-28 07:54:04
N28.098363529411763E77.34659058823529,2024-01-28 07:54:05
N28.098331764705883E77.34613529411764,2024-01-28 07:54:06
N28.0983E77.34568,2024-01-28 07:54:07
N28.098268235294118E77.34522470588234,2024-01-28 07:54:08
N28.098236140350878E77.34476929824561,2024-01-28 07:54:09
N28.09819947368421E77.34428763157895,2024-01-28 07:54:10
N28.098166666666668E77.34385666666667,2024-01-28 07:54:11
N28.09813192982456E77.34340035087719,2024-01-28 07:54:12
N28.098097192982458E77.34294403508773,2024-01-28 07:54:13
N28.09806245614035E77.34248771929825,2024-01-28 07:54:14
N28.09805E77.3277204347826,2024-01-28 07:54:15
N28.09805E77.32809869565217,2024-01-28 07:54:16
N28.09804142857143E77.32737,2024-01-28 07:54:17
N28.09803842105263E77.32853368421053,2024-01-28 07:54:18
N28.098037222222224E77.32706722222223,2024-01-28 07:54:19
N28.098034444444444E77.32681444444444,2024-01-28 07:54:20
N28.098031666666667E77.32656166666666,2024-01-28 07:54:21
N28.098027719298248E77.34203140350877,2024-01-28 07:54:22
N28.0980246969697E77.32623181818181,2024-01-28 07:54:23
N28.09802E77.329,2024-01-28 07:54:24
N28.098013333333334E77.32585,2024-01-28 07:54:25
N28.098003484848487E77.3255190909091,2024-01-28 07:54:26
N28.098000000000003E77.34157352941178,2024-01-28 07:54:27
N28.098000E77.324800,2024-01-28 07:54:28
N28.097996666666667E77.32529,2024-01-28 07:54:29
N28.09799638888889E77.32943444444444,2024-01-28 07:54:30
N28.097990606060606E77.32508636363636,2024-01-28 07:54:31
N28.097984545454544E77.32488272727272,2024-01-28 07:54:32
N28.097974285714287E77.34111521008404,2024-01-28 07:54:33
N28.09797138888889E77.32989444444445,2024-01-28 07:54:34
N28.09795E77.34068235294117,2024-01-28 07:54:35
N28.097943333333333E77.33035333333333,2024-01-28 07:54:36
N28.09792428571429E77.34022403361344,2024-01-28 07:54:37
N28.09792137254902E77.33071019607843,2024-01-28 07:54:38
N28.097899411764704E77.33106705882354,2024-01-28 07:54:39
N28.097898571428573E77.33976571428572,2024-01-28 07:54:40
N28.097872857142857E77.33930739495798,2024-01-28 07:54:41
N28.097868846153847E77.33150346153846,2024-01-28 07:54:42
N28.097848E77.338849,2024-01-28 07:54:43
N28.097835E77.331967,2024-01-28 07:54:44
N28.09783E77.33839,2024-01-28 07:54:45
N28.097805E77.332429,2024-01-28 07:54:46
N28.097801948051945E77.33793415584415,2024-01-28 07:54:47
N28.097777884615383E77.3328901923077,2024-01-28 07:54:48
N28.097773896103895E77.33747831168832,2024-01-28 07:54:49
N28.097753653846155E77.33335057692308,2024-01-28 07:54:50
N28.097745844155842E77.33702246753246,2024-01-28 07:54:51
N28.09772942307692E77.33381096153846,2024-01-28 07:54:52
N28.097717792207792E77.33656662337663,2024-01-28 07:54:53
N28.097714444444442E77.33425111111112,2024-01-28 07:54:54
N28.0977E77.33472,2024-01-28 07:54:55
N28.09769894736842E77.33608631578947,2024-01-28 07:54:56
N28.097686E77.33518000000001,2024-01-28 07:54:57
N28.097684736842105E77.33563157894737,2024-01-28 07:54:58
N28.098000E77.324800,2024-01-28 07:54:59
